,key2,key1,input_id,partition,original_id_x,peditor_x,pyear_x,paddress_x,ppublisher_x,pseries_x,pid_x,partition_x,book_title_full_x,book_title_x,journal_full_x,journal_x,source_type_x,pauthor_x,ptitle_x,original_id_y,peditor_y,pyear_y,paddress_y,ppublisher_y,pseries_y,pid_y,partition_y,book_title_full_y,book_title_y,journal_full_y,journal_y,source_type_y,pauthor_y,ptitle_y
284,conf/ifip5-10/RollerS93,journals/ibmsj/KloppmannKLPR04,521,10,3779,,2004.0,,,,2004149,1,Messung,,,IBM Systems Journal,inprớcéédings,Matthias Kloppmann|Dieter König|Frank Leymann|Gerhard Pfau|Dieter Roller,Business process choreography in WebSphere: Combining the power of BPEL and J2EE.,5260,,1993.0,,,,449067,4,,Intérfácés in Indústriál Systéms fớr Prớdúctiớn Énginééring,,,phdthesis,Dieter Roller 0002|Markus Stolpmann,GRIPSS: A Graphical Idea-Processing & Sketching System.
285,journals/pr/XueMSWJ10,conf/tsd/CervaZSN08,586,10,5959,,2008.0,,,,740703,1,Fuji International Symposium on Functional and Logic Programming ,TSD,,,inproceedings,Petr Cerva|Jindrich Zdánský|Jan Silovský|Jan Nouza,Study on Speaker Adaptation Methods in the Broadcast News Transcription Task.,3005,,2010.0,,,,2184982,4,,nán,,Pattern Recognition,árticlé,Zhaojun Xue|Dong Ming|Wei Song|Baikun Wan|Shijiu Jin,Infrared gait recognition based on wavelet transform and support vector machine.
286,journals/jlp/BaetenL06,journals/corr/abs-0912-2109,661,10,6493,,2009.0,,,,1922651,4,,nán,,,article,Rob J. van Glabbeek|Bas Luttik|Nikola Trcka,Computation Tree Logic with Deadlock Detection,4299,,2006.0,,,,2114796,4,Messung,,,J. Log. Algebr. Program.,árticlé,Jos C. M. Baeten|S. P. Luttik,Guest editors' introduction: Special issue on Process Theory for Hybrid Systems.
287,journals/ton/LegoutNB01,conf/pam/CroceEUB09,683,10,6703,,2009.0,,,,619041,2,,nán,,,inproceedings,Daniele Croce|Taoufik En-Najjary|Guillaume Urvoy-Keller|Ernst W. Biersack,Fast Available Bandwidth Sampling for ADSL Links: Rethinking the Estimation for Larger-Scale Measurements.,6703,,2001.0,,,,2276782,2,,nán,,IEEE/ACM Trans. Netw.,article,Arnaud Legout|Jörg Nonnenmacher|Ernst Biersack,Bandwidth-allocation policies for unicast and multicast flows.
288,journals/monet/ZhengG04,journals/tnn/TurchettiCCO98,736,10,7209,,1998.0,,,,2348311,2,Messung,,,IEEE Transactions on Neural Networks,árticlé,Claudio Turchetti|Massimo Conti|Paolo Crippa|Simone Orcioni,On the approximation of stochastic processes by approximate identity neural networks.,7209,,2004.0,,,,2150125,2,Messung,,Theory and Practice of Logic Programming (TPLP),MONET,árticlé,Haihong Zheng|Marc Greis,Ongoing Research on QoS Policy Control Schemes in Mobile Networks.
289,conf/springsim/Sola-SloanC10,conf/springsim/Sola-SloanC09,884,10,8553,,2009.0,,,,852757,1,,SpringSim,,,phdthesis,Juan M. Solá-Sloan|Isidoro Couvertier-Reyes,A TCP offload engine emulator for estimating the impact of removing protocol processing from a host running Apache HTTP server.,8553,,2010.0,,,,852804,2,,SpringSim,,,phdthesis,Juan M. Solá-Sloan|Isidoro Couvertier-Reyes,A formal approach to protocol offload for web servers applied to a TCP offload engine and web traffic.
290,conf/wmte/LiuHSM06,journals/vlsisp/MaCS08,938,10,9010,,2008.0,,,,2335940,2,Messung,,,Signal Processing Systems,article,Jian Ma|Canfeng Chen|Jyri P. Salomaa,mWSN for Large Scale Mobile Sensing.,3088,,2008.0,,,,778621,4,Messung,,,,inproceedings,Huanglingzi Liu|Ronghuai Huang|Jyri P. Salomaa|Ding Ma,An Activity-Oriented Design Framework for Mobile Learning Experience.
291,conf/kivs/VogelWHKW95,journals/tpds/LiC91,49,10,464,,1991.0,,,,2280106,4,Messung,,,IEEE Trans. Parallel Distrib. Syst.,inprớcéédings,Jingke Li|Marina C. Chen,Compiling Communication-Efficient Programs for Massively Parallel Machines.,464,,1995.0,,,,562082,3,,Kommunikation in Verteilten Systemen,,,inprớcéédings,Ronny Vogel|Hartmut Wittig|Ralf Guido Herrtwich|Winfried Kalfa|Lars C. Wolf,QoSFinder: Ein Verfahren zur Wegewahl für multimediale Ströme in Rechnernetzen.
292,conf/iscc/ErtugSBY03,journals/iandc/KavutY10,424,10,4355,,2010.0,,,,2001944,4,Messung,,Journal of Object-Oriented Programming (JOOP),Inf. Comput.,inprớcéédings,Selçuk Kavut|Melek Diker Yücel,9-variable Boolean functions with nonlinearity 242 in the generalized rotation symmetric class.,4355,,2003.0,,,,506746,4,Cớnféréncé ớn Innớvátivé Dátá Systéms Réséárch,ISCC,,,inprớcéédings,Özgür Ertug|Berna Sayraç|Buyurman Baykal|Melek D. Yücel,Total Outage Capacity of Randomly-Spread Coded-CDMA with Linear Multiuser Receivers over Multipath Fading Channels.
293,conf/fase/Kruger03,conf/iri/DemchakFFK07,625,10,6268,,2007.0,,,,487904,4,Páttérn Récớgnitiớn ánd Máchiné Intélligéncé,IRI,,,inprớcéédings,Barry Demchak|Claudiu Farcas|Emilia Farcas|Ingolf H. Krüger,The Treasure Map for Rich Services.,6268,,2003.0,,,,236338,3,Páttérn Récớgnitiớn ánd Máchiné Intélligéncé,IRI,,,inprớcéédings,Ingolf Krüger,"Capturing Overlapping, Triggered, and Preemptive Collaborations Using MSCs."
294,conf/lwa/LorchEHS07,conf/pkdd/SumnerFH05,322,10,3400,,2005.0,,,,634909,4,Network and Distributed System Security Symposium ,PKDD,,,inprớcéédings,Marc Sumner|Eibe Frank|Mark A. Hall,Speeding Up Logistic Model Tree Induction.,3400,,2007.0,,,,572787,3,Network and Distributed System Security Symposium ,PKDD,,,inprớcéédings,Markus Lorch|Andrea Elias|Thomas Hampp-Bahnmüller|Benjamin Sznajder,Discovering concepts via semantic expansion of keyword queries.
295,journals/jmiv/UnalS08,conf/icip/BoyesSB09,270,10,2637,,2009.0,,,,381129,4,Cluster Computing,ICIP,,,inproceedings,Richard Boyes|Gregory G. Slabaugh|Gareth Beddoe,Fast pseudo-enhancement correction in CT colonography using linear shift-invariant filters.,914,,2008.0,,,,2115552,3,,nán,,Journal of Mathematical Imaging and Vision,inprớcéédings,Gozde B. Unal|Greg G. Slabaugh,Estimation of Vector Fields in Unconstrained and Inequality Constrained Variational Problems for Segmentation and Registration.
296,journals/bioinformatics/HsuKCKDH06,conf/iccad/LePD03,491,10,4969,,2003.0,,,,331898,2,Messung,,,,árticlé,Jiayong Le|Lawrence T. Pileggi|Anirudh Devgan,Circuit Simulation of Nanotechnology Devices with Non-monotonic I-V Characteristics.,4969,,2006.0,,,,1841883,4,Messung,,International Journal of Cognitive Informatics and Natural Intelligence (IJCINI),Bioinformatics,árticlé,Fan Hsu|W. James Kent|Hiram Clawson|Robert M. Kuhn|Mark Diekhans|David Haussler,The UCSC Known Genes.
297,journals/prl/FoschiL04,conf/mis/FoshciKLM02,793,10,7682,,2002.0,,,,587349,3,,Multimedia Information Systems,,,árticlé,Patricia G. Foschi|Deepak Kolippakkam|Huan Liu|Amit Mandvikar,Feature Extraction for Image Mining.,7682,,2004.0,,,,2186594,1,Messung,,Revista Iberoamericana de Tecnologías del Aprendizaje,Pattern Recognition Letters,árticlé,Patricia G. Foschi|Huan Liu,Active learning for detecting a spectrally variable subject in color infrared imagery.
298,conf/ccgrid/ZurawskiSBD05,conf/hipc/DingL09,828,10,8042,,2009.0,,,,294528,2,International Conference on Service Oriented Computing,HiPC,,,inproceedings,Ying Ding|Ying Lu,Automatic data placement and replication in grids.,2029,,2005.0,,,,97429,2,ACM SIGSOFT Symposium on Software Reusability,ICDS,,,inproceedings,Jason Zurawski|D. Martin Swany|Micah Beck|Ying Ding 0002,Logistical multicast for data distribution.
299,conf/eusflat/VivonaD09,conf/eusflat/BenvenutiVD99,1008,10,9722,,1999.0,,,,855987,4,,EUSFLAT-ESTYLF Joint Conf.,,,inproceedings,Pietro Benvenuti|Doretta Vivona|Maria Divari,Characterization of commonotone aggregation operators.,9722,,2009.0,,,,856029,3,,IFSA/EUSFLAT Conf.,,,inproceedings,Doretta Vivona|Maria Divari,Aggregation Operators for Conditional Crispness.
300,conf/icumt/StabelerCDN09,conf/wac/StevensonND05,126,10,1217,,2005.0,,,,761530,4,Messung,,,,inprớcéédings,Graeme Stevenson|Paddy Nixon|Simon A. Dobson,"Towards a Reliable, Wide-Area Infrastructure for Context-Based Self-management of Communications.",1217,,2009.0,,,,907580,1,Messung,,,,inprớcéédings,Matthew Stabeler|Davide Cellai|Simon Dobson|Paddy Nixon,Delay tolerant networks and spatially detailed human mobility.
301,conf/IEEEscc/DingWH10,conf/kdd/AggarwalLWW09,215,10,2109,,2009.0,,,,555836,4,Téxt,KDD,,,inproceedings,Charu C. Aggarwal|Yan Li|Jianyong Wang|Jing Wang,Frequent pattern mining with uncertain data.,614,,2010.0,,,,12853,4,,nán,,,árticlé,Weilong Ding|Jing Wang 0002|Yanbo Han,ViPen: A Model Supporting Knowledge Provenance for Exploratory Service Composition.
302,conf/hicss/MillerNSZH07,conf/dawak/HuaZWZS05,278,10,2738,,2005.0,,,,170137,2,Messung,,,,inproceedings,Ming Hua|Shouzhi Zhang|Wei Wang 0009|Haofeng Zhou|Baile Shi,FMC: An Approach for Privacy Preserving OLAP.,2738,,2007.0,,,,292281,4,Messung,,,,inproceedings,Leslie L. Miller|Sree Nilakanta|Yunan Song|Lei Zhu|Ming Hua 0003,Knowledge Management: Using Topic Maps in Organizational Memory.
303,conf/ipps/DingHJLSTZM05,conf/esiat/Zheng09,323,10,3411,,2009.0,,,,902166,1,Document Recognition and Retrieval ,ESIAT (1),,,inproceedings,Jiang Zheng,"Biomass Production, Chlorophll A and Carotenoid Contents of Spirulina Maxima in Mixed Culture of Lactose.",3411,,2005.0,,,,481622,4,Intérnátiớnál Cớnféréncé ớn Intéráctiớn Sciéncés,IPDPS,,,inproceedings,Zhu Ding|Raymond R. Hoare|Alex K. Jones|Dan Li|Shou-Kuo Shao|Shen-Chien Tung|Jiang Zheng 0002|Rami G. Melhem,Switch Design to Enable Predictive Multiplexed Switching in Multiprocessor Networks.
304,conf/kbse/TanejaZX10,conf/hipc/XieS07,456,10,577,,2007.0,,,,294490,3,International Conference on Service Oriented Computing,HiPC,,,inprớcéédings,Tao Xie 0004|Yao Sun,No More Energy-Performance Trade-Off: A New Data Placement Strategy for RAID-Structured Storage Systems.,4694,,2010.0,,,,553943,2,Thé VLDB Jớúrnál,ASE,,,inproceedings,Kunal Taneja|Yi Zhang|Tao Xie,MODA: automated test generation for database applications via mock objects.
305,conf/coco/GlasserPSS04,journals/eccc/GlasserSS07,904,10,4685,,2007.0,,,,1966057,3,Messung,,,Electronic Colloquium on Computational Complexity (ECCC),incớlléctiớn,Christian Glasser|Heinz Schmitz|Victor L. Selivanov,Efficient Algorithms for Membership in Boolean Hierarchies of Regular Languages.,8685,,2004.0,,,,123537,1,,IEEE Conference on Computational Complexity,,,inproceedings,Christian Glaßer|Aduri Pavan|Alan L. Selman|Samik Sengupta,Properties of NP-Complete Sets.
306,journals/jfr/IngrandLLP07,conf/icra/IngrandP02,932,10,7983,,2002.0,,,,416104,2,Journal of Computing and Information Technology,ICRA,,,inproceedings,François Felix Ingrand|Frederic Py,An Execution Control System for Autonomous Robots.,8958,,2007.0,,,,2385840,3,,nán,,J. Field Robotics,article,Félix Ingrand|Simon Lacroix|Solange Lemai-Chenevier|Frederic Py,Decisional autonomy of planetary rovers.
307,conf/cost/PrepinG09,conf/dagstuhl/GaussierPN03,55,10,528,,2003.0,,,,161777,1,International Conference on Database Theory,Embodied Artificial Intelligence,,,inprớcéédings,Philippe Gaussier|Ken Prepin|Jacqueline Nadel,Toward a Cognitive System Algebra: Application to Facial Expression Learning and Imitation.,528,,2009.0,,,,137787,1,,COST 2102 Training School,,,inprớcéédings,Ken Prepin|Philippe Gaussier,How an Agent Can Detect and Use Synchrony Parameter of Its Own Interaction with a Human?
308,conf/icdm/KangSZH04,journals/fgcs/KangZC04,217,10,2116,,2004.0,,,,1986647,3,Messung,,,Future Generation Comp. Syst.,article,Ning Kang|Jun Zhang|Eric S. Carlson,Performance of ILU preconditioning techniques in simulating anisotropic diffusion in the human brain.,783,,2004.0,,,,353968,3,Messung,,,,inprớcéédings,Dae-Ki Kang|Adrian Silvescu|Jun Zhang 0002|Vasant Honavar,Generation of Attribute Value Taxonomies from Data for Data-Driven Construction of Accurate and Compact Classifiers.
309,conf/ifip8-1/SsebuggwawoHP09a,conf/dexa/FalkenbergOP92,237,10,2379,,1992.0,,,,176195,2,Désign,DEXA,,,inprớcéédings,Eckhard D. Falkenberg|J. L. Han Oei|Henderik Alex Proper,Evolving Information Systems: Beyond Temporal Information Systems.,2379,,2009.0,,,,452471,2,,PoEM,,,inprớcéédings,Denis Ssebuggwawo|Stijn Hoppenbrouwers|Erik Proper,Evaluating Modeling Sessions Using the Analytic Hierarchy Process.
310,conf/www/BrunnerMWZWPS07,journals/sigpro/TrigeassouMSO11,247,10,2444,,2011.0,,,,2313987,1,Messung,,,Signal Processing,árticlé,J. C. Trigeassou|N. Maamri|Jocelyn Sabatier|Alain Oustaloup,A Lyapunov approach to the stability of fractional differential equations.,2444,,2007.0,,,,789127,3,Messung,,,,árticlé,Jean-Sébastien Brunner|Li Ma|Chen Wang|Lei Zhang 0007|Daniel C. Wolfson|Yue Pan|Kavitha Srinivas,Explorations in the use of semantic web technologies for product information management.
311,journals/jcamd/TurnerW00,journals/tsp/ErdincWB09,601,10,6093,,2009.0,,,,2351475,2,Messung,,Journal of Advanced Computational Intelligence and Intelligent Informatics (JACIII),IEEE Transactions on Signal Processing,article,Ozgur Erdinc|Peter Willett|Yaakov Bar-Shalom,The bin-occupancy filter and its connection to the PHD filters.,6093,,2000.0,,,,2089658,2,Messung,,,Journal of Computer-Aided Molecular Design,article,David B. Turner|Peter Willett 0002,Evaluation of the EVA descriptor for QSAR studies: 3. The use of a genetic algorithm to search for models with enhanced predictive properties (EVA_GA).
312,conf/ijcai/GevarterACCCDS77,conf/dl/DushayFL99,715,10,7038,,1999.0,,,,184958,3,Messung,,,,inproceedings,Naomi Dushay|James C. French|Carl Lagoze,Using Query Mediators for Distributed Searching in Federated Digital Libraries.,2113,,1977.0,,,,457970,1,Messung,,,,inproceedings,William B. Gevarter|James S. Albus|N. Caplan|B. Chern|Kent Curtis|Marvin Denicoff|James R. Slagle,Federal Programs in Artificial Intelligence.
313,conf/smi/FriskenP05,conf/miccai/Gibson98,820,10,7960,,1998.0,,,,582941,4,,MICCÁI,,,inproceedings,Sarah F. Frisken Gibson,Constrained Elastic Surface Nets: Generating Smooth Surfaces from Binary Segmented Data.,3027,,2005.0,,,,713855,4,,SMI,,,inprớcéédings,Sarah F. Frisken|Ronald N. Perry,Designing with Distance Fields.
314,conf/iscas/ParkKTB01,conf/acm/LaiFT86,13,10,121,,1986.0,,,,26127,1,Intérnátiớnál Cớnféréncé ớn Qúálity Sớftwáré ,ACM Conference on Computer Science,,,inproceedings,P. F. Lai|J. H. Fang|F. Tsay,Waveform correlation using relational tree (abstract).,121,,2001.0,,,,499909,4,Int. Conference on Information Systems Security,ISCAS (1),,,inproceedings,Yong-In Park|S. Karthikeyan|F. Tsay|E. Bartolome,"A low power 10 bit, 80 MS/s CMOS pipelined ADC at 1.8 V power supply."
315,conf/cl/DixMN00,journals/ai/BrassDP99,106,10,996,,1999.0,,,,1817387,1,Messung,,,Artif. Intell.,article,Stefan Brass|Jürgen Dix|Teodor C. Przymusinski,Computation of the Semantics of Autoepistemic Belief Theories.,996,,2000.0,,,,116928,2,,CL-2000 Workshop on Computational Logic in Multi-Agent Systems,,,inproceedings,Jürgen Dix|Héctor Muñoz-Avila|Dana S. Nau,IMPACTing SHOP: Planning in a Multi-agent Environment.
316,conf/comad/ZhongLDLMS06,conf/ispec/JiangLHD05,281,10,436,,2005.0,,,,524853,1,IÉÉÉ Intérnátiớnál Cớnféréncé ớn Biớinfớrmátics ánd Biớénginééring,ISPÉC,,,inprớcéédings,Wenbao Jiang|Chen Li 0005|Shuang Hao|Yiqi Dai,Using Trust for Restricted Delegation in Grid Environments.,2802,,2006.0,,,,129182,3,,COMAD,,,inproceedings,Qi Zhong|Iosif Lazaridis|Mayur Deshpande|Chen Li|Sharad Mehrotra|Hal Stern,Supporting Approximate Similarity Queries with Quality Guarantees in P2P Systems.
317,journals/corr/abs-0903-3103,journals/tcs/FeigenbaumKMSZ05,480,10,4194,,2005.0,,,,2240448,4,Messung,,ACM Transactions on Computation Theory (TOCT),Theor. Comput. Sci.,inprớcéédings,Joan Feigenbaum|Sampath Kannan|Andrew McGregor|Siddharth Suri|Jian Zhang 0004,On graph problems in a semi-streaming model.,4894,,2009.0,,,,1919050,1,Messung,,International Journal of Wireless Information Networks,CoRR,árticlé,Chunhua Shen|Sakrapee Paisitkriangkrai|Jian Zhang 0002,Efficiently Learning a Detection Cascade with Sparse Eigenvectors
318,conf/airs/IslamMI10,conf/interact/MahmudM09,876,10,2173,,2009.0,,,,478076,1,Brazilian Symposium on Computer Graphics and Image Processing,INTERACT (1),,,árticlé,Abdullah Al Mahmud|Jean-Bernard Martens,'I Have Something to Say': Supporting Aphasics for Organizing and Sharing Personal Experiences by Photos.,8493,,2010.0,,,,44863,2,,AAIRS,,,phdthesis,Md. Saiful Islam 0003|Abdullah Al Mahmud 0002|Md. Rafiqul Islam,Machine Learning Approaches for Modeling Spammer Behavior.
319,conf/europki/MillanRGOC05,conf/nss/Bernal-HidalgoSLGR09,968,10,9272,,2009.0,,,,910933,4,,NSS,,,inprớcéédings,Fernando Bernal-Hidalgo|Manuel Sánchez|Gabriel López|Antonio F. Gómez-Skarmeta|Óscar Cánovas Reverte,Trusted Network Access Control in the Eduroam Federation.,9272,,2005.0,,,,231625,3,,EuroPKI,,,inprớcéédings,Gabriel López Millán|Óscar Cánovas Reverte|Antonio F. Gómez-Skarmeta|Sassa Otenko|David W. Chadwick,A Heterogeneous Network Access Service Based on PERMIS and SAML.
320,conf/europar/DementievKP02,journals/spe/DementievKS08,83,10,764,,2008.0,,,,2223385,4,,nán,,"Softw., Pract. Exper.",árticlé,Roman Dementiev|Lutz Kettner|Peter Sanders,STXXL: standard template library for XXL data sets.,764,,2002.0,,,,229616,2,,nán,,,árticlé,Roman Dementiev|Michael Klein|Wolfgang J. Paul,Performance of MP3D on the SB-PRAM Prototype (Research Note).
321,conf/hci/PattersonAM93,conf/lssc/AshokVHG07,284,10,2896,,2007.0,,,,572376,2,Computers & Chemical Engineering,LSSC,,,inproceedings,Ashwin Ashok|Dragica Vasileska|O. Hartin|Stephen Marshall Goodnick,Monte Carlo Simulation of GaN Diode Including Intercarrier Interactions.,8689,,1993.0,,,,281872,4,International Conference on Electronic Publishing ,HCI (2),,,inproceedings,Garry Patterson|Terry J. Anderson|Fabian C. Monds,A Design Model for Multimedia Computer-Based Training.
322,conf/acsac/VogtPG99,conf/sicherheit/IkinciHF08,287,10,2941,,2008.0,,,,688837,4,Intérnátiớnál Cớnféréncé ớn Áútớmátéd Plánning ánd Schédúling,Sicherheit,,,inproceedings,Ali Ikinci|Thorsten Holz|Felix C. Freiling,Monkey-Spider: Detecting Malicious Websites with Low-Interaction Honeyclients.,2941,,1999.0,,,,28199,1,System Configuration Management,ACSAC,,,inproceedings,Holger Vogt|Henning Pagnia|Felix C. Gärtner,Modular Fair Exchange Protocols for Electronic Commerce.
323,journals/mj/GuerinoMMOM03,journals/ijon/SteuberSJ04,633,10,6315,,2004.0,,,,2036631,1,Messung,,,Neurocomputing,inprớcéédings,Volker Steuber|Erik De Schutter|Dieter Jaeger,Passive models of neurons in the deep cerebellar nuclei: the effect of reconstruction errors.,6315,,2003.0,,,,2319295,2,Messung,,,Microelectronics Journal,inprớcéédings,M. Guerino|M. Massi|H. S. Maciel|C. Otani|Ronaldo Domingues Mansano,The effects of the nitrogen on the electrical and structural properties of the diamond-like carbon (DLC) films.
324,conf/uic/HuaHCT10,conf/icassp/HuangTH08,644,10,6373,,2008.0,,,,897953,1,Intérnátiớnál Cớnféréncé ớn Imágé Ánálysis ánd Récớgnitiớn,ICASSP,,,inproceedings,Yu Huang|Jilin Tu|Thomas S. Huang,A factorization method in stereo motion for non-rigid objects.,334,,2010.0,,,,743245,2,Wớrking Cớnféréncé ớn Révérsé Énginééring,CDC,,,inproceedings,Tingting Hua|Yu Huang 0002|Jiannong Cao|XianPing Tao,A Lattice-Theoretic Approach to Runtime Property Detection for Pervasive Context.
325,journals/ijcim/NiXD07,journals/ol/XuWDWZLW10,707,10,6975,,2010.0,,,,2376179,4,Messung,,,Optimization Letters,article,X. Xu|Y. Wang|H. Du|P.-J. Wan|F. Zou|X. Li|W. Wu,Approximations for node-weighted Steiner tree in unit disk graphs.,6975,,2007.0,,,,2375686,3,Messung,,,Int. J. Computer Integrated Manufacturing,article,M. Ni|X. Xu|S. Deng,Extended QFD and data-mining-based methods for supplier selection in mass customization.
